date,type,title,url,source
,INVEST,"중국 BOE, 연 보조금만 8천억… K- 디스플레이  '위태'",http://www.seoulwire.com/news/articleView.html?idxno=672969,
,LAUNCH,"제네시스 GV90, 롤러블 OLED 최초 탑재하나…현대차, 美 특허 공개",https://www.autodaily.co.kr/news/articleView.html?idxno=536960,
,LAUNCH,"자율주행차 관련주, '으쓱으쓱' 라닉스·삼현·엣지파운드리·유진로봇...",http://www.finomy.com/news/articleView.html?idxno=239874,
,LAUNCH,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,PARTNERSHIP,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,INVEST,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,LAUNCH,"자동차부품 관련주, '덩실덩실' 에스엠벡셀·네오티스·한온시스템·삼...",http://www.finomy.com/news/articleView.html?idxno=239872,
,INVEST,"자동차부품 관련주, '덩실덩실' 에스엠벡셀·네오티스·한온시스템·삼...",http://www.finomy.com/news/articleView.html?idxno=239872,
,LAUNCH,[타보고서] 엔트리에서 느껴지는 S클래스...벤츠 '더 뉴 CLA',https://zdnet.co.kr/view/?no=20250925150128,
,CERT,[타보고서] 엔트리에서 느껴지는 S클래스...벤츠 '더 뉴 CLA',https://zdnet.co.kr/view/?no=20250925150128,
,LAUNCH,BMW ‘뉴 750e’ 주행·연비 ‘탁월’,https://www.busan.com/view/busan/view.php?code=2025091412332647920,
,LAUNCH,세계 최대 광전자 전시회 ‘CIOE 2025’ 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=234457,
,INVEST,세계 최대 광전자 전시회 ‘CIOE 2025’ 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=234457,
,CERT,세계 최대 광전자 전시회 ‘CIOE 2025’ 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=234457,
,LAUNCH,"시스템반도체 관련주, '봄꽃만개' 엠디바이스·아이씨티케이·SFA반도체...",http://www.finomy.com/news/articleView.html?idxno=239777,
,INVEST,"시스템반도체 관련주, '봄꽃만개' 엠디바이스·아이씨티케이·SFA반도체...",http://www.finomy.com/news/articleView.html?idxno=239777,
,CERT,"시스템반도체 관련주, '봄꽃만개' 엠디바이스·아이씨티케이·SFA반도체...",http://www.finomy.com/news/articleView.html?idxno=239777,
,LAUNCH,"퀄컴·삼성, XR 협력 상징 ‘프로젝트 무한’ 실물 전시…""이렇게 생겼...",https://www.ddaily.co.kr/page/view/2025092421375658225,
,LAUNCH,中 맹추격에 설 자리 잃는 K- 디스플레이 …“기술유출 대책·세액공제 확...,https://www.ceoscoredaily.com/page/view/2025092416193992655,
,INVEST,中 맹추격에 설 자리 잃는 K- 디스플레이 …“기술유출 대책·세액공제 확...,https://www.ceoscoredaily.com/page/view/2025092416193992655,
,REGUL,中 맹추격에 설 자리 잃는 K- 디스플레이 …“기술유출 대책·세액공제 확...,https://www.ceoscoredaily.com/page/view/2025092416193992655,
,LAUNCH,"영우디에스피, 삼성디스플레에 검사 장비 공급...46억원 규모",http://www.thelec.kr/news/articleView.html?idxno=41295,
,INVEST,"영우디에스피, 삼성디스플레에 검사 장비 공급...46억원 규모",http://www.thelec.kr/news/articleView.html?idxno=41295,
,ORDER,"영우디에스피, 삼성디스플레에 검사 장비 공급...46억원 규모",http://www.thelec.kr/news/articleView.html?idxno=41295,
,LAUNCH,"스웨디시 럭셔리 패밀리 세단, 볼보 S90",https://it.chosun.com/news/articleView.html?idxno=2023092147919,
,LAUNCH,[퀄컴 서밋 10주년] ⑧ 생성형 AI 위한 최초의 설계…스냅드래곤X 등판,https://www.ddaily.co.kr/page/view/2025091517454852215,
,PARTNERSHIP,[퀄컴 서밋 10주년] ⑧ 생성형 AI 위한 최초의 설계…스냅드래곤X 등판,https://www.ddaily.co.kr/page/view/2025091517454852215,
,LAUNCH,"[시승기] 육지로 올라선 바다사자, BYD ‘씨라이언7’ 중국차 반전 후입...",https://www.mydaily.co.kr/page/view/2025092318000834052,
,CERT,"[시승기] 육지로 올라선 바다사자, BYD ‘씨라이언7’ 중국차 반전 후입...",https://www.mydaily.co.kr/page/view/2025092318000834052,
,LAUNCH,"삼성 첫 XR 헤드셋 '무한', 하와이에 떴다…퀄컴 칩으로 성능 강화",https://zdnet.co.kr/view/?no=20250924094012,
,LAUNCH,"""IT용 OLED, 3년후 중국이 역전...8.6G 투자 늘려야""",http://www.thelec.kr/news/articleView.html?idxno=41224,
,INVEST,"""IT용 OLED, 3년후 중국이 역전...8.6G 투자 늘려야""",http://www.thelec.kr/news/articleView.html?idxno=41224,
,INVEST,국내외 35조7000억원 유치…'글로벌 비즈니스 허브'로 도약,https://www.hankyung.com/article/2025092313861,
,CERT,국내외 35조7000억원 유치…'글로벌 비즈니스 허브'로 도약,https://www.hankyung.com/article/2025092313861,
,REGUL,국내외 35조7000억원 유치…'글로벌 비즈니스 허브'로 도약,https://www.hankyung.com/article/2025092313861,
,CERT,"[기고] AMD, 자동차의 자율 기능을 가속화하는 적응형 컴퓨팅",https://www.epnc.co.kr/news/articleView.html?idxno=322827,
,LAUNCH,"벤딕트, 싸이클론 기술 탑재한 '볼텍스' 출시",https://www.nbntv.co.kr/news/articleView.html?idxno=4009600,
,LAUNCH,[기자수첩] K- 디스플레이 의 빛과 그림자,https://www.newstopkorea.com/news/articleView.html?idxno=30681,
,PARTNERSHIP,[기자수첩] K- 디스플레이 의 빛과 그림자,https://www.newstopkorea.com/news/articleView.html?idxno=30681,
,INVEST,[기자수첩] K- 디스플레이 의 빛과 그림자,https://www.newstopkorea.com/news/articleView.html?idxno=30681,
,LAUNCH,[육기자의 으랏차차] 2026년형 르노 그랑 콜레오스 시승기...아직은 신선...,http://www.g-enews.com/ko-kr/news/article/news_all/20250923075611860278e43e3ead_1/article.html,
,LAUNCH,프리미엄·기술 차별화… K기업 ‘車  디스플레이 ’ 시장 선전,https://www.segye.com/newsView/20250922515901?OutUrl=naver,
,LAUNCH,"같은 OLED, 다른 성적표…LG전자 '저조' LGD는 '호조'",https://it.chosun.com/news/articleView.html?idxno=2023092147822,
,INVEST,"같은 OLED, 다른 성적표…LG전자 '저조' LGD는 '호조'",https://it.chosun.com/news/articleView.html?idxno=2023092147822,
,LAUNCH,"[인터뷰] ""재생에너지 중심 에너지 대전환, 미룰 수 없다""",https://www.energy-news.co.kr/news/articleView.html?idxno=218087,
,PARTNERSHIP,"[인터뷰] ""재생에너지 중심 에너지 대전환, 미룰 수 없다""",https://www.energy-news.co.kr/news/articleView.html?idxno=218087,
,INVEST,"[인터뷰] ""재생에너지 중심 에너지 대전환, 미룰 수 없다""",https://www.energy-news.co.kr/news/articleView.html?idxno=218087,
,CERT,"[인터뷰] ""재생에너지 중심 에너지 대전환, 미룰 수 없다""",https://www.energy-news.co.kr/news/articleView.html?idxno=218087,
,REGUL,"[인터뷰] ""재생에너지 중심 에너지 대전환, 미룰 수 없다""",https://www.energy-news.co.kr/news/articleView.html?idxno=218087,
,LAUNCH,"[김지영의 생존투자] ‘고수익 검사장비’ 이노테크, 코스닥 상장 도전...",https://www.dt.co.kr/article/12019426?ref=naver,
,INVEST,"[김지영의 생존투자] ‘고수익 검사장비’ 이노테크, 코스닥 상장 도전...",https://www.dt.co.kr/article/12019426?ref=naver,
,INVEST,"자율주행차 관련주, '룰루랄라 콧노래' 한라캐스트·유진로봇·MDS테크·...",http://www.finomy.com/news/articleView.html?idxno=239515,
,LAUNCH,"“중국 말고, 스마트안경 부품 기업 어디 없나?”…애타는 메타, 결국 찾...",https://www.mk.co.kr/article/11431343,
,INVEST,"“중국 말고, 스마트안경 부품 기업 어디 없나?”…애타는 메타, 결국 찾...",https://www.mk.co.kr/article/11431343,
,LAUNCH,“스마트폰 이을 혁신 제품은?”...메타의 신작 공개됐다 [한세희 테크...,https://economist.co.kr/article/view/ecn202509250001,
,INVEST,“스마트폰 이을 혁신 제품은?”...메타의 신작 공개됐다 [한세희 테크...,https://economist.co.kr/article/view/ecn202509250001,
,LAUNCH,메타 독주 속 삼성·구글 가세…스마트 안경 시장 격변 예고,https://www.newsis.com/view/NISX20250926_0003346017,
,INVEST,메타 독주 속 삼성·구글 가세…스마트 안경 시장 격변 예고,https://www.newsis.com/view/NISX20250926_0003346017,
,LAUNCH,"XR 헤드셋·스마트 안경 시장 성장세…삼성전자, '무한'으로 경쟁 참전",https://www.ceoscoredaily.com/page/view/2025092417374614954,
,PARTNERSHIP,"XR 헤드셋·스마트 안경 시장 성장세…삼성전자, '무한'으로 경쟁 참전",https://www.ceoscoredaily.com/page/view/2025092417374614954,
,INVEST,"[특징주] 킵스파마, ""의약품 제조업으로 업종 변경"" 먹는 비만치료제 개...",https://www.widedaily.com/news/articleView.html?idxno=279244,
,LAUNCH,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,INVEST,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,LAUNCH,"이승준 AMAZE 대표 ""'프레임 없는  디스플레이 ' XR, 공간 패러다임 시프트...",https://www.newdaily.co.kr/site/data/html/2025/09/26/2025092600191.html,
,LAUNCH,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,INVEST,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,LAUNCH,"'역대 최대' 도쿄게임쇼 개막…K-게임, 日 시장 정조준",http://www.seoulwire.com/news/articleView.html?idxno=672747,
,LAUNCH,[퀄컴 서밋 10주년] ⑤ 5G 대중화 전초전…가능성의 현실화,https://www.ddaily.co.kr/page/view/2025091217254199747,
,LAUNCH,중국산 ‘저가 공세’ 국산  디스플레이  위협…“세액 공제 확대를”,https://www.hani.co.kr/arti/economy/economy_general/1220284.html,
,INVEST,중국산 ‘저가 공세’ 국산  디스플레이  위협…“세액 공제 확대를”,https://www.hani.co.kr/arti/economy/economy_general/1220284.html,
,LAUNCH,[공기업] 한국전력 서부발전 코레일 조폐공사 산단공 서울교통공사 주금...,http://www.biztribune.co.kr/news/articleView.html?idxno=340595,
,PARTNERSHIP,[공기업] 한국전력 서부발전 코레일 조폐공사 산단공 서울교통공사 주금...,http://www.biztribune.co.kr/news/articleView.html?idxno=340595,
,INVEST,[공기업] 한국전력 서부발전 코레일 조폐공사 산단공 서울교통공사 주금...,http://www.biztribune.co.kr/news/articleView.html?idxno=340595,
,CERT,[공기업] 한국전력 서부발전 코레일 조폐공사 산단공 서울교통공사 주금...,http://www.biztribune.co.kr/news/articleView.html?idxno=340595,
,PARTNERSHIP,"일본XR센터, 도쿄 게임 쇼 2025에서 'ZOMBIE STORM'과 함께 XR의 매력 선...",https://www.cbci.co.kr/news/articleView.html?idxno=527098,
,INVEST,"일본XR센터, 도쿄 게임 쇼 2025에서 'ZOMBIE STORM'과 함께 XR의 매력 선...",https://www.cbci.co.kr/news/articleView.html?idxno=527098,
,LAUNCH,"[주가동향] 메타, ‘적자 늪’ 스마트 글래스 사업 지속하는 이유는? [키...",http://www.joseilbo.com/news/news_read.php?uid=553318&class=53&grp=,
,INVEST,"[주가동향] 메타, ‘적자 늪’ 스마트 글래스 사업 지속하는 이유는? [키...",http://www.joseilbo.com/news/news_read.php?uid=553318&class=53&grp=,
,REGUL,"[주가동향] 메타, ‘적자 늪’ 스마트 글래스 사업 지속하는 이유는? [키...",http://www.joseilbo.com/news/news_read.php?uid=553318&class=53&grp=,
,LAUNCH,"'2025 제천국제한방천연물산업엑스포', 국내외 관람객 환호 속 화려한 개...",http://www.ttlnews.com/news/articleView.html?idxno=3032610,
,INVEST,"'2025 제천국제한방천연물산업엑스포', 국내외 관람객 환호 속 화려한 개...",http://www.ttlnews.com/news/articleView.html?idxno=3032610,
,CERT,"'2025 제천국제한방천연물산업엑스포', 국내외 관람객 환호 속 화려한 개...",http://www.ttlnews.com/news/articleView.html?idxno=3032610,
,LAUNCH,"버추얼 유튜버 KizunaAI, 발레로 복귀…'SWAN LAKE' 개봉 예고",https://www.cbci.co.kr/news/articleView.html?idxno=526605,
,LAUNCH,[초점] 메타 ‘AI 스마트 글래스’ 출시 앞두고 “대화 몰입도 저해” ...,http://www.g-enews.com/ko-kr/news/article/news_all/202509200604243211fbbec65dfb_1/article.html,
,INVEST,[초점] 메타 ‘AI 스마트 글래스’ 출시 앞두고 “대화 몰입도 저해” ...,http://www.g-enews.com/ko-kr/news/article/news_all/202509200604243211fbbec65dfb_1/article.html,
,LAUNCH,"[글로벌 비즈 브리핑] ""일일이 심사 안한다""…美 SEC, 가상자산 현물 ET...",https://biz.sbs.co.kr/article_hub/20000260627?division=NAVER,
,LAUNCH,"메타,  디스플레이  탑재 첫 스마트 안경 출시",https://biz.sbs.co.kr/article_hub/20000260622?division=NAVER,
,LAUNCH,"메타, 화면 탑재 스마트 글래스 첫 공개…""가격 110만원""",https://zdnet.co.kr/view/?no=20250918144511,
,LAUNCH,"삼성전자, 내달 '무한'으로 맞불…메타와 '포스트 스마트폰' 전쟁",https://www.newspim.com/news/view/20250918001025,
,INVEST,"삼성전자, 내달 '무한'으로 맞불…메타와 '포스트 스마트폰' 전쟁",https://www.newspim.com/news/view/20250918001025,
,LAUNCH,"메타,  디스플레이  탑재 스마트 글래스 출시...""799달러부터""",http://www.fnnews.com/news/202509181502358985,
,LAUNCH,"저커버그, 799달러 투명 AI 글라스로 '메타버스' 이룰까",https://www.sedaily.com/NewsView/2GXY7JX7CS,
,INVEST,"저커버그, 799달러 투명 AI 글라스로 '메타버스' 이룰까",https://www.sedaily.com/NewsView/2GXY7JX7CS,
,LAUNCH,"메타,  디스플레이 -AI 탑재 첫 스마트안경 출시 … 30일부터 799달러 판매...",https://www.newdaily.co.kr/site/data/html/2025/09/18/2025091800214.html,
,LAUNCH,"메타, '비밀  디스플레이 ' 탑재 스마트 안경 공개… AR · VR  플랫폼 전쟁 본...",https://www.tokenpost.kr/news/tech/286832,
,LAUNCH,"메타, '799달러'  디스플레이  탑재 첫 스마트 안경 출시",https://biz.sbs.co.kr/article_hub/20000260460?division=NAVER,
,LAUNCH,"안경에  디스플레이 가?…메타, ‘799달러’ 스마트 안경 출시",https://biz.heraldcorp.com/article/10578447?ref=naver,
,LAUNCH,"메타, '799달러'  디스플레이  탑재 첫 스마트 안경 출시(종합)",https://www.yna.co.kr/view/AKR20250918071451091?input=1195m,
,LAUNCH,"메타, 110만원 짜리 '스마트안경' 공개…렌즈에 지도·문자 뜬다",http://www.edaily.co.kr/news/newspath.asp?newsid=03201286642301432,
,LAUNCH,한중 기술 협력 신호탄…‘2025 글로벌 스마트 기계 및 전자제품 박람회...,https://biz.heraldcorp.com/article/10578160?ref=naver,
,INVEST,한중 기술 협력 신호탄…‘2025 글로벌 스마트 기계 및 전자제품 박람회...,https://biz.heraldcorp.com/article/10578160?ref=naver,
,LAUNCH,"AI렌더링·광학지문이 뭐길래...""범용성·경쟁력 모두 갖춘 신기술""",http://news.mt.co.kr/mtview.php?no=2025091208455295963,
,CERT,"AI렌더링·광학지문이 뭐길래...""범용성·경쟁력 모두 갖춘 신기술""",http://news.mt.co.kr/mtview.php?no=2025091208455295963,
,PARTNERSHIP,[GAM]中 '수정광전' 차기 성장트랙② 10년 성장궤도 올려줄 ' AR  광학',https://www.newspim.com/news/view/20250917000890,
,INVEST,[GAM]中 '수정광전' 차기 성장트랙② 10년 성장궤도 올려줄 ' AR  광학',https://www.newspim.com/news/view/20250917000890,
,LAUNCH,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,INVEST,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,LAUNCH,스냅드래곤 8 엘리트 5세대 최초 탑재 '샤오미 17 프로' 시리즈 출시,https://kbench.com/?q=node/271768,
,LAUNCH,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,INVEST,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,ORDER,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,LAUNCH,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,INVEST,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,ORDER,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,LAUNCH,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,ORDER,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,ORDER,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,INVEST,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,ORDER,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,INVEST,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,ORDER,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,CERT,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,LAUNCH,"LGD, 애플워치 OLED 패널 독점…협력 관계 강화",https://dealsite.co.kr/articles/148630,
,INVEST,"LGD, 애플워치 OLED 패널 독점…협력 관계 강화",https://dealsite.co.kr/articles/148630,
,LAUNCH,"""땡큐 아이폰17""…아이폰 출시에 삼성·LG 부품사 3분기 실적 ‘맑음’",http://www.g-enews.com/ko-kr/news/article/news_all/2025092315213045356ed0c62d49_1/article.html,
,INVEST,"""땡큐 아이폰17""…아이폰 출시에 삼성·LG 부품사 3분기 실적 ‘맑음’",http://www.g-enews.com/ko-kr/news/article/news_all/2025092315213045356ed0c62d49_1/article.html,
,INVEST,"""K-디스플레이, 특별법 제정 시급…OLED도 위태롭다""",https://www.pointdaily.co.kr/news/articleView.html?idxno=271333,
,REGUL,"""K-디스플레이, 특별법 제정 시급…OLED도 위태롭다""",https://www.pointdaily.co.kr/news/articleView.html?idxno=271333,
,LAUNCH,"“아이폰17 팬심 통했다”…LGD, 3년 만 적자탈출 하나",https://www.sentv.co.kr/article/view/sentv202509230062,
,INVEST,"“아이폰17 팬심 통했다”…LGD, 3년 만 적자탈출 하나",https://www.sentv.co.kr/article/view/sentv202509230062,
,LAUNCH,아이폰17 흥행 기대감…LG이노텍 등 부품주 '들썩',https://www.widedaily.com/news/articleView.html?idxno=278819,
,LAUNCH,"[초점] 아이폰 심장에 새겨진 'SAMSUNG'…숙명의 경쟁자, 공생의 파트너",http://www.g-enews.com/ko-kr/news/article/news_all/202509231034321455fbbec65dfb_1/article.html,
,PARTNERSHIP,"[초점] 아이폰 심장에 새겨진 'SAMSUNG'…숙명의 경쟁자, 공생의 파트너",http://www.g-enews.com/ko-kr/news/article/news_all/202509231034321455fbbec65dfb_1/article.html,
,LAUNCH,아이폰17 흥행 기대감에...삼성·LG 부품사들 실적 모멘텀 강화,http://www.metroseoul.co.kr/article/20250922500490,
,INVEST,아이폰17 흥행 기대감에...삼성·LG 부품사들 실적 모멘텀 강화,http://www.metroseoul.co.kr/article/20250922500490,
,LAUNCH,"""다이내믹 아일랜드 축소?"" 애플, 아이폰18 디자인·카메라·가격 등 예...",https://www.autodaily.co.kr/news/articleView.html?idxno=536722,
,LAUNCH,"아이폰18, 이렇게 나온다…더 작은 다이내믹 아일랜드·폴더블까지",https://www.digitaltoday.co.kr/news/articleView.html?idxno=593360,
,LAUNCH,디스플레이업계 모처럼 웃는다아이폰17 흥행에 수혜 본격화,http://www.smedaily.co.kr/news/articleView.html?idxno=338587,
,ORDER,디스플레이업계 모처럼 웃는다아이폰17 흥행에 수혜 본격화,http://www.smedaily.co.kr/news/articleView.html?idxno=338587,
,LAUNCH,"화웨이, 노바 14 시리즈 글로벌 출시 개시…유럽 시장 진출",https://kbench.com/?q=node/271555,
,LAUNCH,[리뷰] 아이폰17 프로 맥스 여성에게도 '맥스'일까···무게·그립·발열...,https://www.womaneconomy.co.kr/news/articleView.html?idxno=241972,
,LAUNCH,"""삼성 기술 베꼈는데 쓴다고?""...애플이 BOE를 놓지 않는 이유",https://www.newspim.com/news/view/20250919000822,
,CERT,"""삼성 기술 베꼈는데 쓴다고?""...애플이 BOE를 놓지 않는 이유",https://www.newspim.com/news/view/20250919000822,
,LAUNCH,아이폰17 본격 출시…삼성·LG 부품사들 '흥행' 기대감↑,http://www.edaily.co.kr/news/newspath.asp?newsid=03519446642301760,
,LAUNCH,"[창간 23] K-디스플레이, 고부가·신기술로 글로벌 위상 지킨다",https://www.seoulfn.com/news/articleView.html?idxno=607104,
,INVEST,"[창간 23] K-디스플레이, 고부가·신기술로 글로벌 위상 지킨다",https://www.seoulfn.com/news/articleView.html?idxno=607104,
,LAUNCH,아이폰 17 뚫은 BOE…관건은 3세대  LTPO,https://dealsite.co.kr/articles/148343,
,CERT,아이폰 17 뚫은 BOE…관건은 3세대  LTPO,https://dealsite.co.kr/articles/148343,
,LAUNCH,누가 더 ‘실속’ 챙길까…삼성 vs 애플 ‘하반기 폰 전쟁’,https://www.joongang.co.kr/article/25368114,
,LAUNCH,‘프로급’ 일반형 vs 보급형 아닌 실속형…하반기 삼성 vs 애플 폰 격돌,https://www.joongang.co.kr/article/25368031,
,LAUNCH,"이재용, 삼성디스플레이 아산캠퍼스 찾아 올레드 사업 현황 점검...중국...",https://www.greened.kr/news/articleView.html?idxno=331242,
,INVEST,"이재용, 삼성디스플레이 아산캠퍼스 찾아 올레드 사업 현황 점검...중국...",https://www.greened.kr/news/articleView.html?idxno=331242,
,LAUNCH,"아이폰17 효과, 깊어지는 한국 OLED '을의 굴레'",http://www.enewstoday.co.kr/news/articleView.html?idxno=2330408,
,INVEST,"아이폰17 효과, 깊어지는 한국 OLED '을의 굴레'",http://www.enewstoday.co.kr/news/articleView.html?idxno=2330408,
,LAUNCH,아이폰17 '예상 밖 돌풍'···韓 부품업계 '호재',https://www.seoulfn.com/news/articleView.html?idxno=607243,
,INVEST,"LG디스플레이, JDI 떠난 '애플워치 OLED' 독식 기대감",https://daily.hankooki.com/news/articleView.html?idxno=1272295,
,LAUNCH,"LG디스플레이, OLED 대반격…주가 재평가 본격화",https://www.news2day.co.kr/article/20250916500253,
,INVEST,"LG디스플레이, OLED 대반격…주가 재평가 본격화",https://www.news2day.co.kr/article/20250916500253,
,LAUNCH,"현대차증권 ""LG디스플레이, 실적 개선세 유지 예상..목표가↑""",http://kpenews.com/View.aspx?No=3784675,
,INVEST,"현대차증권 ""LG디스플레이, 실적 개선세 유지 예상..목표가↑""",http://kpenews.com/View.aspx?No=3784675,
,LAUNCH,아이폰17 심상찮은 사전예약 흥행…국내 부품사 기대감 커진다,https://www.news1.kr/industry/general-industry/5914192,
,LAUNCH,"사무연구직 노조, '넥스트 레벨'을 말하다",https://www.laborplus.co.kr/news/articleView.html?idxno=36351,
,ORDER,"사무연구직 노조, '넥스트 레벨'을 말하다",https://www.laborplus.co.kr/news/articleView.html?idxno=36351,
,REGUL,"사무연구직 노조, '넥스트 레벨'을 말하다",https://www.laborplus.co.kr/news/articleView.html?idxno=36351,
,LAUNCH,[ET톡]공격 필요한  디스플레이,https://www.etnews.com/20250926000210,
,INVEST,[ET톡]공격 필요한  디스플레이,https://www.etnews.com/20250926000210,
,REGUL,[ET톡]공격 필요한  디스플레이,https://www.etnews.com/20250926000210,
,LAUNCH,"'따로 또 같이'… 삼성  ICT 그룹사, '홍보·비용' 균형 모색 '총력'",https://www.techm.kr/news/articleView.html?idxno=144975,
,LAUNCH,"""9000원 주식이 3만원 찍었다""…'700억 부자' 회사 정체는 [윤현주의 主...",https://www.hankyung.com/article/202508198274i,
,INVEST,"""9000원 주식이 3만원 찍었다""…'700억 부자' 회사 정체는 [윤현주의 主...",https://www.hankyung.com/article/202508198274i,
,CERT,"""9000원 주식이 3만원 찍었다""…'700억 부자' 회사 정체는 [윤현주의 主...",https://www.hankyung.com/article/202508198274i,
,REGUL,"""9000원 주식이 3만원 찍었다""…'700억 부자' 회사 정체는 [윤현주의 主...",https://www.hankyung.com/article/202508198274i,
,LAUNCH,"에프엔에스테크, 반도체· 디스플레이  핵심 소재 국산화로 새로운 성장동...",https://www.pointdaily.co.kr/news/articleView.html?idxno=272185,
,PARTNERSHIP,"에프엔에스테크, 반도체· 디스플레이  핵심 소재 국산화로 새로운 성장동...",https://www.pointdaily.co.kr/news/articleView.html?idxno=272185,
,INVEST,"에프엔에스테크, 반도체· 디스플레이  핵심 소재 국산화로 새로운 성장동...",https://www.pointdaily.co.kr/news/articleView.html?idxno=272185,
,ORDER,"에프엔에스테크, 반도체· 디스플레이  핵심 소재 국산화로 새로운 성장동...",https://www.pointdaily.co.kr/news/articleView.html?idxno=272185,
,LAUNCH,"아산탕정 동일하이빌 파크레인...""분양권 쏟아지는데, 굳이 여기 청약통...",https://www.straightnews.co.kr/news/articleView.html?idxno=282668,
,LAUNCH,"[TGS 2025] 3년 연속 출품 '브레이커스', 엔씨 만나 '훨훨'",https://www.ddaily.co.kr/page/view/2025092716282862833,
,INVEST,"에프엔에스테크, 국산 CMP Pad 확대와 유리기판 개발... 장기 수익성 개...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380878,
,ORDER,"에프엔에스테크, 국산 CMP Pad 확대와 유리기판 개발... 장기 수익성 개...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380878,
,LAUNCH,"[기자수첩] 150조 국민성장펀드, 우는 아이 모두 젖을 줄 순 없다",https://www.greened.kr/news/articleView.html?idxno=331642,
,INVEST,"[기자수첩] 150조 국민성장펀드, 우는 아이 모두 젖을 줄 순 없다",https://www.greened.kr/news/articleView.html?idxno=331642,
,LAUNCH,[TGS 25] 도쿄게임쇼 접수한 엔씨소프트...'브레이커스' 부스 문전성시 ...,https://www.techm.kr/news/articleView.html?idxno=144956,
,LAUNCH,TGS 2025서 빛난 K-게임들… 현지 공략 통했다,https://www.mediapen.com/news/view/1045899,
,LAUNCH,"삼성 ·LG 등 재계 추석 상생…""협력사 대금 조기 지급""",https://www.sentv.co.kr/article/view/sentv202509260119,
